steamid,personaname,loccountrycode,recent_playtime_hours,profileurl,two_weeks
76561198056610155,Docteur Fleurs,CA,0.0,https://steamcommunity.com/id/floweryjinjo/,183.92
76561199231263476,Sawdag,,0.0,https://steamcommunity.com/profiles/76561199231263476/,0.0
76561198870279063,Nooob,,0.0,https://steamcommunity.com/profiles/76561198870279063/,65.88
76561199742222199,BluSurge,,0.0,https://steamcommunity.com/profiles/76561199742222199/,46.93
76561199592428725,LukeGreed,US,0.0,https://steamcommunity.com/profiles/76561199592428725/,0.0
76561198399120999,TheHousel,US,0.0,https://steamcommunity.com/id/Housel/,47.03
76561198018371850,VostokMercenary,,0.0,https://steamcommunity.com/profiles/76561198018371850/,2.92
76561199486457156,Obi-Wan Kenobi,,0.0,https://steamcommunity.com/profiles/76561199486457156/,28.75
76561198829268173,Boiled Egg,US,0.0,https://steamcommunity.com/profiles/76561198829268173/,44.27
76561199233021939,IKesha,,0.0,https://steamcommunity.com/profiles/76561199233021939/,3.02
76561198110156341,Super12481,,0.0,https://steamcommunity.com/profiles/76561198110156341/,22.47
76561197969013321,doGGlas,SE,0.0,https://steamcommunity.com/id/d0gglas/,64.78
76561198136387693,Radio Skeleton,US,0.0,https://steamcommunity.com/id/Radioskeleton/,57.72
76561199098856390,zombie,,22.6,https://steamcommunity.com/id/zombieszx/,23.25
76561199155782086,Singularityben,,0.0,https://steamcommunity.com/profiles/76561199155782086/,56.25
76561199680994001,Nixy,,0.0,https://steamcommunity.com/profiles/76561199680994001/,12.43
76561199467058539,Wizard,IS,0.0,https://steamcommunity.com/id/fybue/,0.0
76561199559730331,PRO | example,JP,0.0,https://steamcommunity.com/profiles/76561199559730331/,88.3
76561198343984621,GUNDAM,JP,0.0,https://steamcommunity.com/id/gundam86/,0.0
76561197994132764,@CmdrSchwegs,US,0.0,https://steamcommunity.com/id/commanderschwegs/,0.0
76561198136580946,Yolokind3,DE,0.0,https://steamcommunity.com/profiles/76561198136580946/,23.68
76561198343435467,unseenBlade,,0.0,https://steamcommunity.com/profiles/76561198343435467/,72.2
76561198031881517,Security,US,2.23,https://steamcommunity.com/id/willardnigma/,4.92
76561199083347948,Noobz,,0.0,https://steamcommunity.com/profiles/76561199083347948/,1.27
76561197967003815,Big St3ph3n,US,0.0,https://steamcommunity.com/id/BigSt3ph3n/,0.0
76561198847276526,organ,US,0.0,https://steamcommunity.com/profiles/76561198847276526/,26.47
76561199191514022,Doctor Sex,US,0.0,https://steamcommunity.com/id/Doctor_Sex_gasmod/,58.3
76561199139442671,TTVBlossomZeraora,,0.0,https://steamcommunity.com/id/BlossomZeraora/,29.97
76561198813270627,GChan,,0.0,https://steamcommunity.com/id/GoldiChan/,0.0
76561198245046984,🌟 Sapphyre 🌟,PT,0.0,https://steamcommunity.com/id/sapphyrem/,16.08
76561199013867872,JohnnyRocker2050,CA,0.0,https://steamcommunity.com/profiles/76561199013867872/,0.0
76561198128706862,Granny Greenjob,DE,0.0,https://steamcommunity.com/id/doinyamomdotcom/,57.47
76561198802133238,Sad_Cheems,,0.0,https://steamcommunity.com/profiles/76561198802133238/,82.65
76561199025388038,ludicrouS,RO,0.0,https://steamcommunity.com/id/ludicrouS406/,2.1
76561198834516827,Dumb As A Rock,,0.0,https://steamcommunity.com/profiles/76561198834516827/,12.63
76561198990020504,nisam_ja_matere_mi,FJ,45.18,https://steamcommunity.com/profiles/76561198990020504/,43.88
76561198042033392,BlessedBigBoi,,23.22,https://steamcommunity.com/id/BlessedBigBoi/,24.33
76561199480780884,Twix,,0.0,https://steamcommunity.com/profiles/76561199480780884/,5.92
76561199525288287,Renamon,,0.0,https://steamcommunity.com/profiles/76561199525288287/,18.4
76561198375652330,beefclapper69,AQ,0.0,https://steamcommunity.com/id/sx1nt/,9.43
76561198127632618,Ricuu,,0.0,https://steamcommunity.com/profiles/76561198127632618/,50.45
76561198081100918,numanuma-hei.ei,FI,0.0,https://steamcommunity.com/profiles/76561198081100918/,46.63
76561198080830335,Skeletkopf,,0.0,https://steamcommunity.com/id/Skeletkopf/,69.55
76561198980813590,TOFI,FI,0.0,https://steamcommunity.com/id/SuberTofi/,20.8
76561198277200966,D I N O,US,0.0,https://steamcommunity.com/id/Dinosawr20/,42.13
76561199679819794,PURPLEgeek21,US,0.0,https://steamcommunity.com/profiles/76561199679819794/,18.88
76561199055179639,duckspol123,GB,0.0,https://steamcommunity.com/profiles/76561199055179639/,41.2
76561198897452485,property in egypt,SE,0.0,https://steamcommunity.com/id/officiallucassimonsson/,19.67
76561198046082114,Zekai,TR,0.0,https://steamcommunity.com/id/zoozalp/,27.6
76561199031305276,londoh,,0.0,https://steamcommunity.com/id/estuff/,5.28
76561198403655870,Lord Sedgley,GB,0.0,https://steamcommunity.com/profiles/76561198403655870/,56.52
76561199288742670,Lukas,LT,11.9,https://steamcommunity.com/profiles/76561199288742670/,11.8
76561198045707443,darkgale93,,0.0,https://steamcommunity.com/profiles/76561198045707443/,35.5
76561198112498118,Gay-hun 456,,0.0,https://steamcommunity.com/id/Terons/,53.57
76561197982696065,Dewi Morgan,US,0.0,https://steamcommunity.com/id/dewimorgan/,1.13
76561199066428699,ObviousBeta,,0.0,https://steamcommunity.com/id/ObviousBeta/,10.1
76561198071004320,Chozo,IT,0.0,https://steamcommunity.com/profiles/76561198071004320/,54.2
76561198214397676,Moker Dikke Wasbever,NL,0.0,https://steamcommunity.com/id/SH_Loy/,24.67
76561198273722055,cervidgirl,US,0.0,https://steamcommunity.com/profiles/76561198273722055/,345.73
76561199183948817,Joewofficial,US,0.0,https://steamcommunity.com/profiles/76561199183948817/,1.07
76561198304029777,RagothyJones,HK,0.0,https://steamcommunity.com/id/ragothyjones/,2.32
76561199444438190,RohyWohy,,0.0,https://steamcommunity.com/profiles/76561199444438190/,46.33
76561199062280999,Flompy Whompus,,0.0,https://steamcommunity.com/profiles/76561199062280999/,15.33
76561198013068971,Sir Kumcision,US,0.0,https://steamcommunity.com/id/hhgarrison/,60.55
76561199017888434,sisyphus prime,,0.0,https://steamcommunity.com/id/sandwh1ched/,0.0
76561199192351929,xan,US,34.63,https://steamcommunity.com/profiles/76561199192351929/,41.68
76561198188753019,Sylthana,US,0.0,https://steamcommunity.com/id/sylthana/,12.68
76561198310726984,wolverine1127,,0.0,https://steamcommunity.com/profiles/76561198310726984/,21.25
76561199071361511,nydia_J,AU,0.0,https://steamcommunity.com/profiles/76561199071361511/,5.38
76561198892023847,rake,BG,0.0,https://steamcommunity.com/profiles/76561198892023847/,8.07
76561198993110541,dritallt,NO,0.0,https://steamcommunity.com/profiles/76561198993110541/,70.2
76561198874226376,darksoul,ID,0.0,https://steamcommunity.com/profiles/76561198874226376/,0.0
76561199680036513,Sign inspector Gaming,,0.0,https://steamcommunity.com/profiles/76561199680036513/,35.82
76561198042245004,Bear Artorius,US,0.0,https://steamcommunity.com/id/bearartorius/,0.0
76561199157123000,MasPrass,ID,0.0,https://steamcommunity.com/profiles/76561199157123000/,3.8
76561198220616624,A1,AU,0.0,https://steamcommunity.com/id/andy06au/,0.0
76561199731295599,shahin,,0.0,https://steamcommunity.com/profiles/76561199731295599/,0.15
76561198972228336,Zoom..,OM,38.17,https://steamcommunity.com/id/z90m/,39.43
76561198871945511,BluePulsar,HR,0.0,https://steamcommunity.com/profiles/76561198871945511/,0.0
76561197995834973,Theo,BR,11.93,https://steamcommunity.com/id/theooliveira/,3.62
76561199571687323,SaveDaGuy,US,0.0,https://steamcommunity.com/profiles/76561199571687323/,0.0
76561199013835296,bestemor erna,NO,0.0,https://steamcommunity.com/profiles/76561199013835296/,0.98
76561198119572141,Orneb,US,0.0,https://steamcommunity.com/profiles/76561198119572141/,77.9
76561198261671284,JProv,,0.0,https://steamcommunity.com/id/jprov99/,0.0
76561198300889094,jakker,CA,0.0,https://steamcommunity.com/id/jakker_underscore/,13.45
76561198190443951,EveliNR1,RO,0.0,https://steamcommunity.com/id/evelinr1/,25.65
76561198264570437,Bulletcat,,0.0,https://steamcommunity.com/profiles/76561198264570437/,0.0
76561198272896332,Michael Meowers,FI,0.0,https://steamcommunity.com/id/BagOfNickels/,32.83
76561199135634794,Sunny_Gaming227,,0.0,https://steamcommunity.com/profiles/76561199135634794/,17.6
76561199222937017,Steempunk'd,US,0.0,https://steamcommunity.com/profiles/76561199222937017/,20.47
76561198339181390,Niko Bellic,RS,0.0,https://steamcommunity.com/profiles/76561198339181390/,19.52
76561197993339241,antisocialian,CA,0.0,https://steamcommunity.com/id/antisocialian/,83.45
76561198835743295,GamerGod,,0.0,https://steamcommunity.com/profiles/76561198835743295/,29.92
76561199216508814,Wannabe.,CZ,0.0,https://steamcommunity.com/profiles/76561199216508814/,28.83
76561199087061546,FumeKnight,US,0.0,https://steamcommunity.com/profiles/76561199087061546/,71.7
76561198322684266,chinesemerchant,US,0.0,https://steamcommunity.com/id/chinesemerchant/,1.17
76561198301795882,Leko Kriminalen,,0.0,https://steamcommunity.com/profiles/76561198301795882/,55.97
76561199104542477,Milominister,GB,75.72,https://steamcommunity.com/profiles/76561199104542477/,78.78
76561199229589543,Mr.Jones,PT,0.0,https://steamcommunity.com/profiles/76561199229589543/,0.0
76561198053785306,CherFan666,US,0.0,https://steamcommunity.com/profiles/76561198053785306/,28.17
76561198153475465,Maxwell Wolfington The Wolf,US,0.0,https://steamcommunity.com/profiles/76561198153475465/,71.68
76561199072368409,CereVortex,,0.0,https://steamcommunity.com/profiles/76561199072368409/,0.0
76561198090430810,Ruji,AU,0.0,https://steamcommunity.com/id/lykeagsix/,106.03
76561199013336038,Chroma,GR,0.0,https://steamcommunity.com/id/rockyslover/,63.92
76561199452814512,Picking Subject,,0.0,https://steamcommunity.com/profiles/76561199452814512/,31.08
76561199108908759,Huckleberg,,0.0,https://steamcommunity.com/id/matrat41/,71.38
76561198244387836,Westik,US,0.0,https://steamcommunity.com/profiles/76561198244387836/,32.13
76561198448475938,Adachi from Persona 4 Golden,FR,0.0,https://steamcommunity.com/id/un_nico_comme_les_autre/,55.7
76561198997661656,Buggy073,,0.0,https://steamcommunity.com/profiles/76561198997661656/,0.0
76561198870312576,Relinquiem,,0.0,https://steamcommunity.com/id/Relinquiem/,28.43
76561199018587469,dwhyte,,0.0,https://steamcommunity.com/id/callmedatdwhyteboi/,6.58
76561198971479999,Kolhan21,US,0.0,https://steamcommunity.com/id/H3yitsmegoku/,66.55
76561199066793886,hyp3r1on,AZ,0.0,https://steamcommunity.com/profiles/76561199066793886/,15.13
76561199335934693,Violeteiko,,0.0,https://steamcommunity.com/profiles/76561199335934693/,43.53
76561198843189814,SPYD3RB01,US,0.0,https://steamcommunity.com/profiles/76561198843189814/,22.3
76561198330751307,YG BNE,GB,0.0,https://steamcommunity.com/profiles/76561198330751307/,41.38
76561198228156584,MrFrightYT,LV,0.0,https://steamcommunity.com/id/mrfright/,16.52
76561199031491991,⭕⃤ ☠Mrkvička⭕ CS.PRO,CZ,0.0,https://steamcommunity.com/profiles/76561199031491991/,22.8
76561198839402520,kwbomb05,US,0.0,https://steamcommunity.com/profiles/76561198839402520/,11.05
76561198058631944,patricklewisxx,CA,0.0,https://steamcommunity.com/id/patrickxx/,3.43
76561199485317477,xStOnEdDuCkyx,US,0.0,https://steamcommunity.com/profiles/76561199485317477/,67.7
76561198106320604,EarthTurtle,US,58.77,https://steamcommunity.com/id/galaxyhitchhiker/,51.45
76561199161303914,Mr Tickle,GB,0.0,https://steamcommunity.com/id/kekthewek2206/,16.25
76561199110622090,lukeboy125,GB,0.0,https://steamcommunity.com/profiles/76561199110622090/,46.28
76561198818511119,tyson7040L,AU,0.0,https://steamcommunity.com/id/tyson7040L/,46.15
76561198353644641,darrenhill118118,GB,0.0,https://steamcommunity.com/profiles/76561198353644641/,21.4
76561198399103230,DoctorZ,US,0.0,https://steamcommunity.com/profiles/76561198399103230/,29.17
76561198025109893,non_zero,US,0.0,https://steamcommunity.com/id/non_zero/,56.48
76561198309256122,AT5,FI,0.0,https://steamcommunity.com/id/minke22/,3.9
76561197994098997,Shmowder,RU,0.0,https://steamcommunity.com/profiles/76561197994098997/,104.65
76561198156525276,selvodji,UA,0.0,https://steamcommunity.com/id/selvodji/,67.55
76561198150530143,wanna touch my Salah?,,0.0,https://steamcommunity.com/profiles/76561198150530143/,62.97
76561199445460983,GmanGavin,US,0.0,https://steamcommunity.com/profiles/76561199445460983/,0.0
76561199123991656,gica,,0.0,https://steamcommunity.com/id/limestees/,7.1
76561199621073288,GatoCozinhadolol,,0.0,https://steamcommunity.com/profiles/76561199621073288/,20.12
76561198186997062,Honieebean,CA,0.0,https://steamcommunity.com/profiles/76561198186997062/,0.0
76561199813966467,Palo Šterba,,0.0,https://steamcommunity.com/profiles/76561199813966467/,17.7
76561199494176720,Unversed,ZA,0.0,https://steamcommunity.com/profiles/76561199494176720/,47.15
76561199739306534,1759〩bebetto〩-Rustyloot,,0.0,https://steamcommunity.com/profiles/76561199739306534/,57.83
76561199190071940,Mupry,,0.0,https://steamcommunity.com/profiles/76561199190071940/,212.82
76561198378172617,beammmmma,,0.0,https://steamcommunity.com/profiles/76561198378172617/,0.0
76561198326488821,Window watcher,,0.0,https://steamcommunity.com/profiles/76561198326488821/,0.0
76561198116983517,Asbesthian Autismus,VA,0.0,https://steamcommunity.com/id/akinator2137/,20.27
76561198114009609,chezboi,,0.0,https://steamcommunity.com/id/notchezboi/,9.37
76561199169215539,MOGLI CSGOSKINS,,0.0,https://steamcommunity.com/profiles/76561199169215539/,49.53
76561199227462436,Infected bucuresti.llg.ro,RO,0.0,https://steamcommunity.com/profiles/76561199227462436/,29.55
76561199060963551,blue1250002,,0.0,https://steamcommunity.com/profiles/76561199060963551/,6.73
76561199182620452,Mushroom,US,0.0,https://steamcommunity.com/profiles/76561199182620452/,0.0
76561199589883144,AILAER,US,0.0,https://steamcommunity.com/profiles/76561199589883144/,0.0
76561198050161720,m4,,0.0,https://steamcommunity.com/id/MaxxZZ/,0.0
76561199651539344,mic4H,,0.0,https://steamcommunity.com/profiles/76561199651539344/,0.0
76561198344651848,Lvzqqu,LY,0.0,https://steamcommunity.com/profiles/76561198344651848/,74.08
76561198975455360,marsango2006,ES,0.0,https://steamcommunity.com/profiles/76561198975455360/,18.77
76561198829515008,Yeshi,US,0.0,https://steamcommunity.com/id/ygyalpo/,61.02
76561198041327717,イーです,JP,0.0,https://steamcommunity.com/id/MaisonIkkokuFan25/,11.4
76561199294294436,mentol,MC,0.0,https://steamcommunity.com/profiles/76561199294294436/,0.52
76561198870105363,im gonna snart,,58.1,https://steamcommunity.com/id/K1w1cup/,55.27
76561199455189597,LeGoose1984,US,0.0,https://steamcommunity.com/profiles/76561199455189597/,8.68
76561199039831705,HE Teak,AR,0.0,https://steamcommunity.com/profiles/76561199039831705/,6.37
76561198076470639,™M[ushroo]M™,FI,129.75,https://steamcommunity.com/profiles/76561198076470639/,141.08
76561198081597105,Ghosts_PANTS,,0.0,https://steamcommunity.com/profiles/76561198081597105/,26.32
76561198173789081,NickNca,RO,0.0,https://steamcommunity.com/id/nicknca425/,36.03
76561199542739500,Poor Aim,HU,0.0,https://steamcommunity.com/id/hgpkacsa/,70.63
76561199067716232,The Drink™,AU,0.0,https://steamcommunity.com/profiles/76561199067716232/,38.98
76561199209516382,spartan_917,,3.63,https://steamcommunity.com/profiles/76561199209516382/,4.08
76561198879041729,Congo,US,0.0,https://steamcommunity.com/id/DonaldCongo/,141.37
76561199380841349,attethegamer,FI,0.0,https://steamcommunity.com/profiles/76561199380841349/,26.2
76561199381341958,happy_dust,US,0.0,https://steamcommunity.com/profiles/76561199381341958/,46.48
76561199051813346,Shhr1mp,,0.0,https://steamcommunity.com/profiles/76561199051813346/,62.13
76561198402129689,† Mr. Lucky †,RS,0.0,https://steamcommunity.com/id/mrlucky93/,85.87
76561199467531494,skellybones68420,,0.0,https://steamcommunity.com/profiles/76561199467531494/,9.2
76561199565680706,Haidu,,0.0,https://steamcommunity.com/id/CrazedRomanHaidu/,27.13
76561198810138138,david20120,,0.0,https://steamcommunity.com/profiles/76561198810138138/,23.47
76561199247001457,HoggyDoggy,CA,0.0,https://steamcommunity.com/profiles/76561199247001457/,71.12
76561197961961224,murfilein,IE,0.0,https://steamcommunity.com/id/murfilein/,18.25
76561198078236549,Metoaga,TR,0.0,https://steamcommunity.com/id/metoaga/,0.05
76561199009951343,Thatseasnail,,0.0,https://steamcommunity.com/id/Thatseasnail/,22.58
76561199004585851,Ricos Spimil,,0.0,https://steamcommunity.com/profiles/76561199004585851/,67.0
76561198018650073,Stoner,US,0.0,https://steamcommunity.com/id/IAMSTONER/,71.72
76561198280614233,The Shape,GB,0.0,https://steamcommunity.com/profiles/76561198280614233/,36.95
76561197962491420,Vertilon,DK,0.0,https://steamcommunity.com/profiles/76561197962491420/,27.3
76561198318366709,CheekyCzech,,0.0,https://steamcommunity.com/id/cheekyczech/,0.0
76561198200602954,Deldiablos,LV,0.0,https://steamcommunity.com/profiles/76561198200602954/,35.57
76561198168184881,Astrochuj,HK,0.0,https://steamcommunity.com/profiles/76561198168184881/,6.47
76561199101917823,mali_milojko,RS,0.0,https://steamcommunity.com/profiles/76561199101917823/,0.0
76561199114236386,Leoh,FI,0.0,https://steamcommunity.com/profiles/76561199114236386/,3.67
76561198882623499,⋅˚₊‧ naturalgardenia ₊,,0.0,https://steamcommunity.com/profiles/76561198882623499/,0.0
76561199478351290,AZAT1260,SE,0.0,https://steamcommunity.com/profiles/76561199478351290/,18.58
76561199229316868,熟 | Sk,SM,0.0,https://steamcommunity.com/id/Post1no/,0.0
76561198810684106,Lord Headass,,0.0,https://steamcommunity.com/profiles/76561198810684106/,100.38
76561198118995522,Infamous,CA,0.0,https://steamcommunity.com/profiles/76561198118995522/,49.23
76561199450436944,Crows_Pestilence,,0.0,https://steamcommunity.com/id/Joshie_Bean/,46.27
76561199668929911,ine,SO,0.0,https://steamcommunity.com/profiles/76561199668929911/,7.23
76561199016024890,꧁♡Angxl☯Dxst♡꧂,DE,0.0,https://steamcommunity.com/profiles/76561199016024890/,86.6
76561199062601110,Chieftn,,0.0,https://steamcommunity.com/profiles/76561199062601110/,129.9
76561198983249888,plumbunz,,0.0,https://steamcommunity.com/profiles/76561198983249888/,0.0
76561198986502955,lamqawzes10,HK,0.0,https://steamcommunity.com/profiles/76561198986502955/,12.37
76561199230740094,Caramellow,GB,0.0,https://steamcommunity.com/id/Caromeowl/,0.0
76561199490611281,Osama Bin Habibi,CA,0.0,https://steamcommunity.com/profiles/76561199490611281/,27.18
76561198378089794,WotanPT,,0.0,https://steamcommunity.com/profiles/76561198378089794/,111.12
76561199486681433,T3,US,0.0,https://steamcommunity.com/profiles/76561199486681433/,59.6
76561199095780928,engiqueer,US,0.0,https://steamcommunity.com/profiles/76561199095780928/,9.03
76561198039699901,Ahagelin,US,0.0,https://steamcommunity.com/id/Ahegaokin/,128.67
76561198163256288,Mr.President,US,0.0,https://steamcommunity.com/profiles/76561198163256288/,0.0
76561198292932562,Nero,,0.0,https://steamcommunity.com/id/NeroOld/,104.35
76561199546283004,Boogieman,,0.0,https://steamcommunity.com/profiles/76561199546283004/,42.83
76561199105138104,Bon,CA,0.0,https://steamcommunity.com/id/ed3a/,15.12
76561199366912703,frenchdmvrapper,SE,0.0,https://steamcommunity.com/id/2315123125326436/,5.07
76561199125525102,Mr.WeKing,GB,0.0,https://steamcommunity.com/profiles/76561199125525102/,0.0
76561198096152599,HOODBYAIRR,PS,0.0,https://steamcommunity.com/profiles/76561198096152599/,65.58
76561199102578673,breadliner,US,0.0,https://steamcommunity.com/profiles/76561199102578673/,19.93
76561199575066132,XAEDAK,,40.52,https://steamcommunity.com/profiles/76561199575066132/,37.77
76561199224591467,Feathers McGraw,,0.0,https://steamcommunity.com/profiles/76561199224591467/,0.0
76561199053195544,Henry Miller,,0.0,https://steamcommunity.com/profiles/76561199053195544/,65.68
76561198094213432,Heavenknight,CA,0.0,https://steamcommunity.com/id/heavenknight7/,332.93
76561198083170500,Xee,,0.0,https://steamcommunity.com/profiles/76561198083170500/,10.15
76561198138798088,Reavvver,,0.0,https://steamcommunity.com/profiles/76561198138798088/,29.1
